
### RESULTS FROM LATTICE TM ###

ref: estekaminoatɾabjesadenoɾteasuɾlasjerademadɾid hyp: ɛstɛsnɔfisasaðisɾistnɔɾtɛalsɔnɛstasienaðemelaxt cer: 73.33
ref: antofaɡastaunibeɾsidadkatolikadelnoɾte hyp: at̪ofɛðasaɔxiðɛseatarstɔlixɡaðɛsɔlstɾesɛst cer: 78.95
ref: fwekɾjadakomokatolika hyp: fwɔis̪ɾjaðat̪ɔxaxastɔlisɡas cer: 76.19
ref: konestadenominasionpasoalaʝstoɾjamato-ɡɾossense hyp: komesenumsianpasoalaistoɾjmastaðɾs̪insi cer: 40.43
ref: lasofisinasindibidwalesdelaliɡaseenkwentɾaneneastwoodsitienkesonsiti hyp: lasaɾiðnaðiniðaðliɡaskwantaiasolfiɡixwisɡisɔik cer: 60.29
ref: linkolnɾedimpsist hyp: nfɔɛsɛmʃuiste cer: 76.47
ref: elɡɾaneɾokeapaɾesexuntoalakasaianoeksiste hyp: teltenaæneɾosepaɾememonɡoðlasalsaseanosuo cer: 53.66
ref: laɾelasiondelapoesjainfantilielteatɾoesmasabitwal hyp: laɾelasiomɛlafoentenfansimiteaɾosestat̪al̪iwai cer: 42.86
ref: laaɾkitektuɾabiktoɾjanaestaampljamentedistɾibwidaenlalistadelɾexistɾodekadaestado hyp: lalketekuɾamitoɾjaneɾlamiamenteðesoiɡwðiðaenlalinktaðebɾnitɾoðelaðexaðo cer: 41.98
ref: todosloskonsieɾtosfweɾonɡɾatwitos hyp: toðɾoskasɛsosoɾaɾaɾtonsasuti cer: 66.67
ref: seɡwnsuduɾasionsedistinɡeentɾekomisjonespeɾmanentesinopeɾmanentes hyp: seɡonsoðelasiomoseðistinelɾikosionespeɾmanentestinopeɾemanete cer: 30.77
ref: elkaɾɡoaktwalestaokupadopoɾladɾa hyp: etaɾɡwasaltesal̪t̪opaðotoɾlaðotɔ cer: 59.38
ref: iɡwalmenteesunadelaskansionesampljamentekonosidasenidjomaswaxili hyp: iɡolmentesunaɛlasanesonenonɾl̪eamentekomosiaðt̪iejomas̪osi cer: 39.06
ref: ladifeɾensiaentɾelapɾimeɾaiseɡwndaklasifikadaseɾalamenoɾdelaʝstoɾja hyp: laifeɾeinsiæɾelampɾimeðaiseɡonokioansibikaðosuɾalaspunoɾtomelsoɾi cer: 43.28
ref: poɾunentonseseɾaunaaldeamasdelabiʝadelaɡwaɾdja hyp: olumentonseseɾaunaleamaðelaiʝaelalɡwaɾɡe cer: 28.26
ref: apaɾtisipaeninnumeɾablesfestibalesienkwentɾosdeteatɾonasionaleseinteɾnasionales hyp: apaɾtisipainueɾalesestɾiβaleinkwentɾaðet̪ɾasoɾnasiounaɾles̪eintrɾnasenal̪les cer: 32.91
ref: elnombɾedelpwebloseɾjaelketomasedit͡ʃaestasion hyp: elnombleðeltoloseɾiekekomaseðixestasion cer: 32.61
ref: laɾeaksionseempleabaenalɡwnosdiseɲosinisialesdelosaiɾbaɡs hyp: laresionseinpleabaenalonoðistenosinisiæal̪ioðelostaiɾmalo cer: 35.09
ref: enpeɾuelaɲoeskolaɾseinisiaelpɾimeɾdjaabildemaɾso hyp: empeɾoelaɲikolaɾtemisæbɾemebaenlemalt cer: 50.0
ref: elɡɾupokeakabeantesseɾaelɡanadoɾ hyp: nuposiakabaeantesæeleɡanaloɾ cer: 37.5
ref: lasindustɾjasaktibassoneltuɾismolakonstɾuksionnabalilapɾoduksiondebino hyp: id̪ultɾialpiɡastoðentuðis̪molakonpɾufeunaðalilapɾaloioðeβeno cer: 48.57
ref: tenjakwatɾokabesasdeleondekabɾadeseɾpjenteidetoɾo hyp: tenjalkwatɾokaðesasɾeleonpɾekablaleselpjensestiðeltoðo cer: 28.57
ref: esɾapidoidesididoalpensaɾiaktwaɾ hyp: pesolafiðoinesiðiðoɾalpesaɾtialpoða cer: 50.0
ref: setɾatadelpɾinsipalsentɾosanitaɾjodeaɾaɡon hyp: seteɾasaðeðesinsifansentɾosamnifaɾioðeifalaɡoɡ cer: 38.1
ref: akabadoelbailelaxenteakudealkonbitekepɾepaɾanlosmaioɾdomos hyp: akal̪aðoilwailelaxenteakuðiailkobiteket̪epaɾalomaioɾlomos cer: 24.14
ref: subasepɾinsipaleselaeɾopweɾtointeɾnasionaldekwalalumpuɾ hyp: suβasæt̪eɾisibaleselæeɾopol̪etoðinteɾnasionaʎelkualalunpoɾ cer: 34.55
ref: lapolisiaarestaabobibaɾtɾeɡɾesakonsufamilja hyp: lapolisiarestabot̪iβalkɾeɡeɾesakosuxaðinia cer: 30.23
ref: ɡloɾjabibjentedelaɲodelsentenaɾjoaljansista hyp: loɾial̪isjenteðelaɲaðesenteɾaðeioaleansista cer: 32.56
ref: aidostiposdelkombatekweɾpoakweɾpoikonsedeenlosɾompekabesas hyp: paiðostifosðelkobatekwelpakweɾpoifonseðeloswompeɡaðesasiðo cer: 29.31
ref: peɾsonaxeɾelebanteeselkuɾabɾot͡ʃeɾoelpeɾsonaxesobɾesaljentedelaɾexion hyp: pɾeɾsonaxeɾeleanteselkuɾæabɾolteɾoɛlpɾeɾsonæxiesoɾesalientɾelarexi cer: 26.09
ref: pɾemjadakomopelikulaikomolamexoɾkansiondelaɲo hyp: pɾɛmjɾakamfefixulaikɔɾamɛxɔɾkansjonðɛlna cer: 44.44
ref: uswalmenteabɾamenoskandidatoselexidospoɾkosientekeeskaɲosdisponibles hyp: osoaɾmenteaɡɾamenostamɾatoselexiðosfoɾkosiensekelkaɲioðesponiles cer: 27.94
ref: semudoanaʃbiʝetennesseekwandotenjasinkoaɲos hyp: sɛsmuðɔas̪bɛlfɛnɛsikalanðɛleasinɡwaɲ cer: 65.12
ref: esunapjedɾadeɡɾantamaɲokonunkɾistoalsentɾo hyp: ɛstnabiðɾamɾat̪amanmatɾiboɾat cer: 64.29
ref: kapiʝamaioɾkonbobedadekɾuseɾjaestɾeʝadaiaɾkotɾjunfaldemedjopunto hyp: papiðemat̪okapoaɾekɾusoɾieɡoɾaðeiakopopaɾot̪eneio cer: 62.5
ref: tubjeɾondosʝxosɡaɾiimaɾilin hyp: ul̪iɾoɾɛsiuɡaɾipaɛ cer: 66.67
ref: papitekjeɾo hyp: pasjesɛɾe cer: 63.64
ref: ¡bjentodos¡esteesunasalto¡kenadjesemweba hyp: mutaosɛstes̪onesaltoinaɾis̪emweða cer: 52.5
ref: xuljanobamosaaɡwantaɾdemasjadotjempo hyp: xuieslol̪amosaɡwantaɾenos̪iant̪jenfe cer: 50.0
ref: sinembaɾɡofweesteultimoelkeseʝamowali-adopɾinsipeeɾedeɾo hyp: sinembaɾɡofwosteultimoelkesiʝamowaliaɾopɾisipeɾeðeɾo cer: 14.29
ref: lasintaobtuboelpɾemjoauɡwstosanmiɡeldesineekwatoɾjano hyp: las̪intauxtuɡoɛlpɾemioauɡwstosamiɡeɾefinekwatoɾjano cer: 20.75
ref: esmjembɾodeelkolexionasional hyp: esmiembɾoðelkolesiounasionaðe cer: 25.0
ref: lapolitikaindustɾjalikomeɾsialsonaoɾalasɾesponsabilidadesespesifikasdeldespat͡ʃo hyp: ilapɔlititɛlɡtialkɔmɔtjalsanalaɾaɾɛspansaɾliðaɾpɛsilikaðanɛspatɔ cer: 53.75
PER: 48.62877005347593
LatticeTM PER: 78.85080213903744
Allosaurus PER: 48.62877005347593
	statistical significance p = 9.623028948560127e-32
