Audio path,Text
tulu_spliced_audio/kudla_cafe/kudla_cafe_651.mp3,two masalas outside
tulu_spliced_audio/kudla_cafe/kudla_cafe_652.mp3,shut up you moron
tulu_spliced_audio/kudla_cafe/kudla_cafe_653.mp3,its not necessary for us to win
tulu_spliced_audio/kudla_cafe/kudla_cafe_654.mp3,second prize is enough too our problem will be solved
tulu_spliced_audio/kudla_cafe/kudla_cafe_655.mp3,what happened
tulu_spliced_audio/kudla_cafe/kudla_cafe_656.mp3,why can’t you start playing again
tulu_spliced_audio/kudla_cafe/kudla_cafe_657.mp3,we can do it
tulu_spliced_audio/kudla_cafe/kudla_cafe_658.mp3,how is this possible what are you saying
tulu_spliced_audio/kudla_cafe/kudla_cafe_659.mp3,we havent played for thirty years
tulu_spliced_audio/kudla_cafe/kudla_cafe_660.mp3,i know it peter
tulu_spliced_audio/kudla_cafe/kudla_cafe_661.mp3,don’t know why but i feel we can do it
tulu_spliced_audio/kudla_cafe/kudla_cafe_662.mp3,what is this are we playing carrom
tulu_spliced_audio/kudla_cafe/kudla_cafe_663.mp3,its kabaddi we cant play this game anytime we want
tulu_spliced_audio/kudla_cafe/kudla_cafe_664.mp3,hell make promises and wont show up for the match
tulu_spliced_audio/kudla_cafe/kudla_cafe_665.mp3,bhaskar i know that
tulu_spliced_audio/kudla_cafe/kudla_cafe_666.mp3,i have let you down i feel for it
tulu_spliced_audio/kudla_cafe/kudla_cafe_667.mp3,but this is one great chance
tulu_spliced_audio/kudla_cafe/kudla_cafe_668.mp3,do you remember how strong our team was
tulu_spliced_audio/kudla_cafe/kudla_cafe_669.mp3,who is this
tulu_spliced_audio/kudla_cafe/kudla_cafe_670.mp3,madhav
tulu_spliced_audio/kudla_cafe/kudla_cafe_671.mp3,what did you tell
tulu_spliced_audio/kudla_cafe/kudla_cafe_672.mp3,madhav sir
tulu_spliced_audio/kudla_cafe/kudla_cafe_673.mp3,who are they your lawyers
tulu_spliced_audio/kudla_cafe/kudla_cafe_674.mp3,i dont like people messing with my property
tulu_spliced_audio/kudla_cafe/kudla_cafe_675.mp3,even he is my property
tulu_spliced_audio/kudla_cafe/kudla_cafe_676.mp3,as revenge i can cut off your hand your leg or even your head
tulu_spliced_audio/kudla_cafe/kudla_cafe_677.mp3,i will not leave any one of you
tulu_spliced_audio/kudla_cafe/kudla_cafe_678.mp3,why work against the law when the law is with you
tulu_spliced_audio/kudla_cafe/kudla_cafe_679.mp3,right gautham
tulu_spliced_audio/kudla_cafe/kudla_cafe_680.mp3,youll get your money in due time leave him alone till then
tulu_spliced_audio/kudla_cafe/kudla_cafe_681.mp3,yes thats important
tulu_spliced_audio/kudla_cafe/kudla_cafe_682.mp3,we are happy if we get our money
tulu_spliced_audio/kudla_cafe/kudla_cafe_683.mp3,after all were asking for it rightfully arent we
tulu_spliced_audio/kudla_cafe/kudla_cafe_684.mp3,applying such high interest rates is fair or what
tulu_spliced_audio/kudla_cafe/kudla_cafe_685.mp3,his grandfather needed the money not me
tulu_spliced_audio/kudla_cafe/kudla_cafe_686.mp3,anyway just wanted to remind you that im still alive
tulu_spliced_audio/kudla_cafe/kudla_cafe_687.mp3,okay then ill take your leave
tulu_spliced_audio/kudla_cafe/kudla_cafe_688.mp3,hey listen
tulu_spliced_audio/kudla_cafe/kudla_cafe_689.mp3,you know their plan
tulu_spliced_audio/kudla_cafe/kudla_cafe_690.mp3,theyll win a kabadi match
tulu_spliced_audio/kudla_cafe/kudla_cafe_691.mp3,kabadi
tulu_spliced_audio/kudla_cafe/kudla_cafe_692.mp3,it might be good
tulu_spliced_audio/kudla_cafe/kudla_cafe_693.mp3,but do you people have an idea about the game
tulu_spliced_audio/kudla_cafe/kudla_cafe_694.mp3,gautham has trusted good people
tulu_spliced_audio/kudla_cafe/kudla_cafe_695.mp3,good good
tulu_spliced_audio/kudla_cafe/kudla_cafe_696.mp3,it is all good
tulu_spliced_audio/kudla_cafe/kudla_cafe_697.mp3,kabadi is a very serious game
tulu_spliced_audio/kudla_cafe/kudla_cafe_698.mp3,if you people join then it might provide some comedy
tulu_spliced_audio/kudla_cafe/kudla_cafe_699.mp3,good time pass
tulu_spliced_audio/kudla_cafe/kudla_cafe_700.mp3,okay i will leave now wont come back again
tulu_spliced_audio/kudla_cafe/kudla_cafe_701.mp3,itll soon be mine this place
tulu_spliced_audio/kudla_cafe/kudla_cafe_702.mp3,come man
tulu_spliced_audio/kudla_cafe/kudla_cafe_703.mp3,were definitely playing kabadi
tulu_spliced_audio/kudla_cafe/kudla_cafe_704.mp3,well choke up that laughing devil
tulu_spliced_audio/kudla_cafe/kudla_cafe_705.mp3,yes you are right
tulu_spliced_audio/kudla_cafe/kudla_cafe_706.mp3,i trust you people
tulu_spliced_audio/kudla_cafe/kudla_cafe_707.mp3,even grandpa used to say how strong your team was
tulu_spliced_audio/kudla_cafe/kudla_cafe_708.mp3,it was gautham look at us now
tulu_spliced_audio/kudla_cafe/kudla_cafe_709.mp3,what has happened you people are still fit
tulu_spliced_audio/kudla_cafe/kudla_cafe_710.mp3,look at me
tulu_spliced_audio/kudla_cafe/kudla_cafe_711.mp3,i will play
tulu_spliced_audio/kudla_cafe/kudla_cafe_712.mp3,we don’t have any other option
tulu_spliced_audio/kudla_cafe/kudla_cafe_713.mp3,do you have other options to make 10 lakhs in such a short period
tulu_spliced_audio/kudla_cafe/kudla_cafe_714.mp3,play man
tulu_spliced_audio/kudla_cafe/kudla_cafe_715.mp3,playing is okay but how do we win
tulu_spliced_audio/kudla_cafe/kudla_cafe_716.mp3,i strongly doubt youre a pt teacher
tulu_spliced_audio/kudla_cafe/kudla_cafe_717.mp3,you mustve joined as a janitor
tulu_spliced_audio/kudla_cafe/kudla_cafe_718.mp3,and since they had no choice they put a whistle around your neck
tulu_spliced_audio/kudla_cafe/kudla_cafe_719.mp3,and fooled the kids
tulu_spliced_audio/kudla_cafe/kudla_cafe_720.mp3,we don’t have to win the tournament
tulu_spliced_audio/kudla_cafe/kudla_cafe_721.mp3,we just have to reach the finals
tulu_spliced_audio/kudla_cafe/kudla_cafe_722.mp3,on
tulu_spliced_audio/kudla_cafe/kudla_cafe_723.mp3,we have already arranged about 10 lakhs
tulu_spliced_audio/kudla_cafe/kudla_cafe_724.mp3,runnerup is good too
tulu_spliced_audio/kudla_cafe/kudla_cafe_725.mp3,no “if” no “but” peter
tulu_spliced_audio/kudla_cafe/kudla_cafe_726.mp3,why peter can’t we play
tulu_spliced_audio/kudla_cafe/kudla_cafe_727.mp3,just think how well we used to play
tulu_spliced_audio/kudla_cafe/kudla_cafe_728.mp3,we can surely do it i guarantee it
tulu_spliced_audio/kudla_cafe/kudla_cafe_729.mp3,yes man play
tulu_spliced_audio/kudla_cafe/kudla_cafe_730.mp3,okay ill play ill join you guys
tulu_spliced_audio/kudla_cafe/kudla_cafe_731.mp3,wait wait what about rest of the players
tulu_spliced_audio/kudla_cafe/kudla_cafe_732.mp3,will they join us
tulu_spliced_audio/kudla_cafe/kudla_cafe_733.mp3,see call them
tulu_spliced_audio/kudla_cafe/kudla_cafe_734.mp3,i doubt that they will come
tulu_spliced_audio/kudla_cafe/kudla_cafe_735.mp3,most of them said theyll come
tulu_spliced_audio/kudla_cafe/kudla_cafe_736.mp3,god knows
tulu_spliced_audio/kudla_cafe/kudla_cafe_737.mp3,wait for some more time
tulu_spliced_audio/kudla_cafe/kudla_cafe_738.mp3,you people are here
tulu_spliced_audio/kudla_cafe/kudla_cafe_739.mp3,aasif im glad you guys came
tulu_spliced_audio/kudla_cafe/kudla_cafe_740.mp3,cant we do at least this much for pandu uncle
tulu_spliced_audio/kudla_cafe/kudla_cafe_741.mp3,sorry i couldnt make it to the funeral
tulu_spliced_audio/kudla_cafe/kudla_cafe_742.mp3,it’s okay its done right
tulu_spliced_audio/kudla_cafe/kudla_cafe_743.mp3,i felt really bad i wont miss anything now
tulu_spliced_audio/kudla_cafe/kudla_cafe_744.mp3,come play
tulu_spliced_audio/kudla_cafe/kudla_cafe_745.mp3,its been long since my hands have touched the dirt
tulu_spliced_audio/kudla_cafe/kudla_cafe_746.mp3,we can see that with your stomach
tulu_spliced_audio/kudla_cafe/kudla_cafe_747.mp3,kabadi kabadi
tulu_spliced_audio/kudla_cafe/kudla_cafe_748.mp3,oh my god its difficult
tulu_spliced_audio/kudla_cafe/kudla_cafe_749.mp3,difficult too difficult not as easy as we all thought
tulu_spliced_audio/kudla_cafe/kudla_cafe_750.mp3,didnt i tell you it’s been long since weve played
tulu_spliced_audio/kudla_cafe/kudla_cafe_751.mp3,but i didnt think well be out of touch so badly
tulu_spliced_audio/kudla_cafe/kudla_cafe_752.mp3,i on you were all a team
tulu_spliced_audio/kudla_cafe/kudla_cafe_753.mp3,right now youre just not in form
tulu_spliced_audio/kudla_cafe/kudla_cafe_754.mp3,what farm chicken farm
tulu_spliced_audio/kudla_cafe/kudla_cafe_755.mp3,not like that
tulu_spliced_audio/kudla_cafe/kudla_cafe_756.mp3,if youll practice for some more time then youll find your form again
tulu_spliced_audio/kudla_cafe/kudla_cafe_757.mp3,even if we practice its impossible for us to play like we used to
tulu_spliced_audio/kudla_cafe/kudla_cafe_758.mp3,our team is missing one thing
tulu_spliced_audio/kudla_cafe/kudla_cafe_759.mp3,what is it
tulu_spliced_audio/kudla_cafe/kudla_cafe_760.mp3,your grandfather
tulu_spliced_audio/kudla_cafe/kudla_cafe_761.mp3,he was the main reason we played so well
tulu_spliced_audio/kudla_cafe/kudla_cafe_762.mp3,without him we can’t play like we used to
tulu_spliced_audio/kudla_cafe/kudla_cafe_763.mp3,now what can we do
tulu_spliced_audio/kudla_cafe/kudla_cafe_764.mp3,i think we shouldt play
tulu_spliced_audio/kudla_cafe/kudla_cafe_765.mp3,you keep quiet man
tulu_spliced_audio/kudla_cafe/kudla_cafe_766.mp3,search for a new coach
tulu_spliced_audio/kudla_cafe/kudla_cafe_767.mp3,where will we find a coach at such a short notice
tulu_spliced_audio/kudla_cafe/kudla_cafe_768.mp3,there is one person
tulu_spliced_audio/kudla_cafe/kudla_cafe_769.mp3,i am sorry
tulu_spliced_audio/kudla_cafe/kudla_cafe_770.mp3,i feel bad that i can’t help you
tulu_spliced_audio/kudla_cafe/kudla_cafe_771.mp3,1 didn’t like your decision
tulu_spliced_audio/kudla_cafe/kudla_cafe_772.mp3,don’t feel bad that i am saying this
tulu_spliced_audio/kudla_cafe/kudla_cafe_773.mp3,youre out of touch for 30 years now i cant prepare you in 25 days
tulu_spliced_audio/kudla_cafe/kudla_cafe_774.mp3,but we do play well sir our old team has regrouped sir
tulu_spliced_audio/kudla_cafe/kudla_cafe_775.mp3,raghu
tulu_spliced_audio/kudla_cafe/kudla_cafe_776.mp3,i know that you are a good player
tulu_spliced_audio/kudla_cafe/kudla_cafe_777.mp3,i always respected brother pandu
tulu_spliced_audio/kudla_cafe/kudla_cafe_778.mp3,1 but now it is not possible
tulu_spliced_audio/kudla_cafe/kudla_cafe_779.mp3,he says he cant then why are we arguing
tulu_spliced_audio/kudla_cafe/kudla_cafe_780.mp3,sir if you coach and us we will definitely win
tulu_spliced_audio/kudla_cafe/kudla_cafe_781.mp3,sir if you coach and guide us we will definitely win
tulu_spliced_audio/kudla_cafe/kudla_cafe_782.mp3,i know our tummies are bulging out
tulu_spliced_audio/kudla_cafe/kudla_cafe_783.mp3,but well definitely pull it in sir
tulu_spliced_audio/kudla_cafe/kudla_cafe_784.mp3,im happy that youre playing
tulu_spliced_audio/kudla_cafe/kudla_cafe_785.mp3,but i wouldnt like to see you lose
tulu_spliced_audio/kudla_cafe/kudla_cafe_786.mp3,zz anyhow wish you all the best
tulu_spliced_audio/kudla_cafe/kudla_cafe_787.mp3,thank you sir
tulu_spliced_audio/kudla_cafe/kudla_cafe_788.mp3,when he wished us luck
tulu_spliced_audio/kudla_cafe/kudla_cafe_789.mp3,i didnt understand if he was encouraging us or the opposite
tulu_spliced_audio/kudla_cafe/kudla_cafe_790.mp3,how about we make money thi
tulu_spliced_audio/kudla_cafe/kudla_cafe_791.mp3,no those things wont work
tulu_spliced_audio/kudla_cafe/kudla_cafe_792.mp3,well how are we going to play kabaddi at this age
tulu_spliced_audio/kudla_cafe/kudla_cafe_793.mp3,why dont we organize our own tournament
tulu_spliced_audio/kudla_cafe/kudla_cafe_794.mp3,nothing seems to be working out
tulu_spliced_audio/kudla_cafe/kudla_cafe_795.mp3,gautham whats there to eat
tulu_spliced_audio/kudla_cafe/kudla_cafe_796.mp3,isnt he in a hurry
tulu_spliced_audio/kudla_cafe/kudla_cafe_797.mp3,one minute
tulu_spliced_audio/kudla_cafe/kudla_cafe_798.mp3,okay ive understood your situation
tulu_spliced_audio/kudla_cafe/kudla_cafe_799.mp3,i will coach your team
tulu_spliced_audio/kudla_cafe/kudla_cafe_800.mp3,i will coach you guys
tulu_spliced_audio/kudla_cafe/kudla_cafe_801.mp3,somethings happening in my stomach
tulu_spliced_audio/kudla_cafe/kudla_cafe_802.mp3,why why i
tulu_spliced_audio/kudla_cafe/kudla_cafe_803.mp3,because im a girl or too young
tulu_spliced_audio/kudla_cafe/kudla_cafe_804.mp3,we understand you have good intentions but this is no childs play
tulu_spliced_audio/kudla_cafe/kudla_cafe_805.mp3,it is a difficult job
tulu_spliced_audio/kudla_cafe/kudla_cafe_806.mp3,youre just a little girl
tulu_spliced_audio/kudla_cafe/kudla_cafe_807.mp3,we will manage you should go
tulu_spliced_audio/kudla_cafe/kudla_cafe_808.mp3,brother raghu
tulu_spliced_audio/kudla_cafe/kudla_cafe_809.mp3,what do i do for a living
tulu_spliced_audio/kudla_cafe/kudla_cafe_810.mp3,a kabadi coach right
tulu_spliced_audio/kudla_cafe/kudla_cafe_811.mp3,how does it matter whether a boy or a girl coaches you
tulu_spliced_audio/kudla_cafe/kudla_cafe_812.mp3,you dont have any other options
tulu_spliced_audio/kudla_cafe/kudla_cafe_813.mp3,alright lets do one practice session
tulu_spliced_audio/kudla_cafe/kudla_cafe_814.mp3,little girl
tulu_spliced_audio/kudla_cafe/kudla_cafe_815.mp3,hey what is this what
tulu_spliced_audio/kudla_cafe/kudla_cafe_816.mp3,lets practice once what have we got to lose
tulu_spliced_audio/kudla_cafe/kudla_cafe_817.mp3,are you mad
tulu_spliced_audio/kudla_cafe/kudla_cafe_818.mp3,we are 45 years old
tulu_spliced_audio/kudla_cafe/kudla_cafe_819.mp3,and our coach will be a 25 year old girl
tulu_spliced_audio/kudla_cafe/kudla_cafe_820.mp3,people will have a good laugh at our expense
tulu_spliced_audio/kudla_cafe/kudla_cafe_821.mp3,come on guys
tulu_spliced_audio/kudla_cafe/kudla_cafe_822.mp3,line up
tulu_spliced_audio/kudla_cafe/kudla_cafe_823.mp3,good morning to all of you
tulu_spliced_audio/kudla_cafe/kudla_cafe_824.mp3,i am your new coach
tulu_spliced_audio/kudla_cafe/kudla_cafe_825.mp3,its been years since youve played
tulu_spliced_audio/kudla_cafe/kudla_cafe_826.mp3,so ill test you first
tulu_spliced_audio/kudla_cafe/kudla_cafe_827.mp3,how old are you mama
tulu_spliced_audio/kudla_cafe/kudla_cafe_828.mp3,have you ever played kabadi
tulu_spliced_audio/kudla_cafe/kudla_cafe_829.mp3,please don’t take it lightly
tulu_spliced_audio/kudla_cafe/kudla_cafe_830.mp3,this is about our reputation
tulu_spliced_audio/kudla_cafe/kudla_cafe_831.mp3,girl whats your experience
tulu_spliced_audio/kudla_cafe/kudla_cafe_832.mp3,these questions are not necessary
tulu_spliced_audio/kudla_cafe/kudla_cafe_833.mp3,i can prepare you only if you listen to me
tulu_spliced_audio/kudla_cafe/kudla_cafe_834.mp3,and no excuses
tulu_spliced_audio/kudla_cafe/kudla_cafe_835.mp3,so play come on
tulu_spliced_audio/kudla_cafe/kudla_cafe_836.mp3,i go come on
tulu_spliced_audio/kudla_cafe/kudla_cafe_837.mp3,come lets go let’s go
tulu_spliced_audio/kudla_cafe/kudla_cafe_838.mp3,lets see if we become panthers or remain to be pandas
tulu_spliced_audio/kudla_cafe/kudla_cafe_839.mp3,take off your glasses
tulu_spliced_audio/kudla_cafe/kudla_cafe_840.mp3,no i feel as if i am playing in shade
tulu_spliced_audio/kudla_cafe/kudla_cafe_841.mp3,can i start from tomorrow
tulu_spliced_audio/kudla_cafe/kudla_cafe_842.mp3,brother kishore you go first
tulu_spliced_audio/kudla_cafe/kudla_cafe_843.mp3,brother kishore raid brother krishore you have to raid
tulu_spliced_audio/kudla_cafe/kudla_cafe_844.mp3,will catch him he is a bit slow isnt he
tulu_spliced_audio/kudla_cafe/kudla_cafe_845.mp3,are you playing kabadi or shaking hands
tulu_spliced_audio/kudla_cafe/kudla_cafe_846.mp3,stop brother kishore
tulu_spliced_audio/kudla_cafe/kudla_cafe_847.mp3,do you know what brother bhaskar said about you
tulu_spliced_audio/kudla_cafe/kudla_cafe_848.mp3,what did he say
tulu_spliced_audio/kudla_cafe/kudla_cafe_849.mp3,he said you play like a little girl
tulu_spliced_audio/kudla_cafe/kudla_cafe_850.mp3,that you remind him of a pregnant cow
tulu_spliced_audio/kudla_cafe/kudla_cafe_851.mp3,okay i will give you the chance
tulu_spliced_audio/kudla_cafe/kudla_cafe_852.mp3,to express your rage on the ground
tulu_spliced_audio/kudla_cafe/kudla_cafe_853.mp3,will teach him
tulu_spliced_audio/kudla_cafe/kudla_cafe_854.mp3,hey why is he carrying me has he lost
tulu_spliced_audio/kudla_cafe/kudla_cafe_855.mp3,hey peter
tulu_spliced_audio/kudla_cafe/kudla_cafe_856.mp3,you know what a mosquito is right
tulu_spliced_audio/kudla_cafe/kudla_cafe_857.mp3,mosquito what
tulu_spliced_audio/kudla_cafe/kudla_cafe_858.mp3,yes they were calling you a mosquito
tulu_spliced_audio/kudla_cafe/kudla_cafe_859.mp3,it’s easy to kill a mosquito it seems
tulu_spliced_audio/kudla_cafe/kudla_cafe_860.mp3,were they calling me mosquito
tulu_spliced_audio/kudla_cafe/kudla_cafe_861.mp3,theyre not aware what diseases they will get if the mosquito bites them
tulu_spliced_audio/kudla_cafe/kudla_cafe_862.mp3,now ill show them the power of mosquito
tulu_spliced_audio/kudla_cafe/kudla_cafe_863.mp3,that was the first day well continue tomorrow
tulu_spliced_audio/kudla_cafe/kudla_cafe_864.mp3,tomorrow sharp at 7 alright dismissed
tulu_spliced_audio/kudla_cafe/kudla_cafe_865.mp3,she said dismiss and left herself arent we leaving
tulu_spliced_audio/kudla_cafe/kudla_cafe_866.mp3,let her go wherever she wants
tulu_spliced_audio/kudla_cafe/kudla_cafe_867.mp3,are we coming tomorow
tulu_spliced_audio/kudla_cafe/kudla_cafe_868.mp3,youre at least a pt teacher what do we do
tulu_spliced_audio/kudla_cafe/kudla_cafe_869.mp3,your grandfathers loan is going to give us arthritis
tulu_spliced_audio/kudla_cafe/kudla_cafe_870.mp3,ill have to have a bit today
tulu_spliced_audio/kudla_cafe/kudla_cafe_871.mp3,why are you acting like a wet lotus
tulu_spliced_audio/kudla_cafe/kudla_cafe_872.mp3,hey easy
tulu_spliced_audio/kudla_cafe/kudla_cafe_873.mp3,first of all im getting a fever
tulu_spliced_audio/kudla_cafe/kudla_cafe_874.mp3,so we are taking this pain killer liquid
tulu_spliced_audio/kudla_cafe/kudla_cafe_875.mp3,whatever you say
tulu_spliced_audio/kudla_cafe/kudla_cafe_876.mp3,we got one coach
tulu_spliced_audio/kudla_cafe/kudla_cafe_877.mp3,we may not be fit
tulu_spliced_audio/kudla_cafe/kudla_cafe_878.mp3,but she has faith that’s enough
tulu_spliced_audio/kudla_cafe/kudla_cafe_879.mp3,yes that’s right
tulu_spliced_audio/kudla_cafe/kudla_cafe_880.mp3,shell do something
tulu_spliced_audio/kudla_cafe/kudla_cafe_881.mp3,very positive person
tulu_spliced_audio/kudla_cafe/kudla_cafe_882.mp3,i don’t have faith
tulu_spliced_audio/kudla_cafe/kudla_cafe_883.mp3,i guarantee were going to lose
tulu_spliced_audio/kudla_cafe/kudla_cafe_884.mp3,i talk negatively
tulu_spliced_audio/kudla_cafe/kudla_cafe_885.mp3,weve practice tomorrow lets see
tulu_spliced_audio/kudla_cafe/kudla_cafe_886.mp3,whatever i was very happy
tulu_spliced_audio/kudla_cafe/kudla_cafe_887.mp3,after years i stepped on the field
tulu_spliced_audio/kudla_cafe/kudla_cafe_888.mp3,are you really a pt teacher i doubt it
tulu_spliced_audio/kudla_cafe/kudla_cafe_889.mp3,but im so nostalgic right now
tulu_spliced_audio/kudla_cafe/kudla_cafe_890.mp3,ive missed lot of things peter
tulu_spliced_audio/kudla_cafe/kudla_cafe_891.mp3,brother raghu where are you
tulu_spliced_audio/kudla_cafe/kudla_cafe_892.mp3,gautham
tulu_spliced_audio/kudla_cafe/kudla_cafe_893.mp3,weve been waiting to start practice
tulu_spliced_audio/kudla_cafe/kudla_cafe_894.mp3,okay okay coming
tulu_spliced_audio/kudla_cafe/kudla_cafe_895.mp3,how long you will take
tulu_spliced_audio/kudla_cafe/kudla_cafe_896.mp3,soon right now
tulu_spliced_audio/kudla_cafe/kudla_cafe_897.mp3,guys get up
tulu_spliced_audio/kudla_cafe/kudla_cafe_898.mp3,get off me
tulu_spliced_audio/kudla_cafe/kudla_cafe_899.mp3,lets go quickly lets go
tulu_spliced_audio/kudla_cafe/kudla_cafe_900.mp3,bhaskar
tulu_spliced_audio/kudla_cafe/kudla_cafe_901.mp3,get up get up
tulu_spliced_audio/kudla_cafe/kudla_cafe_902.mp3,lets go lets go lets go
tulu_spliced_audio/kudla_cafe/kudla_cafe_903.mp3,still drunk and he says lets go
tulu_spliced_audio/kudla_cafe/kudla_cafe_904.mp3,but does he know where weve to go do you know
tulu_spliced_audio/kudla_cafe/kudla_cafe_905.mp3,wherever man
tulu_spliced_audio/kudla_cafe/kudla_cafe_906.mp3,so then how was it last night
tulu_spliced_audio/kudla_cafe/kudla_cafe_907.mp3,did you people enjoy
tulu_spliced_audio/kudla_cafe/kudla_cafe_908.mp3,what was there to drink
tulu_spliced_audio/kudla_cafe/kudla_cafe_909.mp3,to drink we had a blast
tulu_spliced_audio/kudla_cafe/kudla_cafe_910.mp3,3 of us finished 2 bottles completely
tulu_spliced_audio/kudla_cafe/kudla_cafe_911.mp3,oh my god
tulu_spliced_audio/kudla_cafe/kudla_cafe_912.mp3,you guys are quite something arent you
tulu_spliced_audio/kudla_cafe/kudla_cafe_913.mp3,each one of you mustve had three quarters of a bottle right
tulu_spliced_audio/kudla_cafe/kudla_cafe_914.mp3,three quarters
tulu_spliced_audio/kudla_cafe/kudla_cafe_915.mp3,i had a full bottle these two shared one i even finished the last 60 ml
tulu_spliced_audio/kudla_cafe/kudla_cafe_916.mp3,really
tulu_spliced_audio/kudla_cafe/kudla_cafe_917.mp3,so you have the highest capacity in the group right
tulu_spliced_audio/kudla_cafe/kudla_cafe_918.mp3,my father had more capacity i not so much
tulu_spliced_audio/kudla_cafe/kudla_cafe_919.mp3,well then it’s decided
tulu_spliced_audio/kudla_cafe/kudla_cafe_920.mp3,you can run 10 rounds
tulu_spliced_audio/kudla_cafe/kudla_cafe_921.mp3,while they share 5 rounds each
tulu_spliced_audio/kudla_cafe/kudla_cafe_922.mp3,are you serious
tulu_spliced_audio/kudla_cafe/kudla_cafe_923.mp3,didnt you say you have the highest capacity in the group
tulu_spliced_audio/kudla_cafe/kudla_cafe_924.mp3,isnt there a difference in running and drinking
tulu_spliced_audio/kudla_cafe/kudla_cafe_925.mp3,hey
tulu_spliced_audio/kudla_cafe/kudla_cafe_926.mp3,when i talk you dont talk understood
tulu_spliced_audio/kudla_cafe/kudla_cafe_927.mp3,good
tulu_spliced_audio/kudla_cafe/kudla_cafe_928.mp3,if you want to play then show some passion otherwise dont waste my time
tulu_spliced_audio/kudla_cafe/kudla_cafe_929.mp3,start showing interest or forget about it okay
tulu_spliced_audio/kudla_cafe/kudla_cafe_930.mp3,were serious wont happen again this was all his fault
tulu_spliced_audio/kudla_cafe/kudla_cafe_931.mp3,good get ready
tulu_spliced_audio/kudla_cafe/kudla_cafe_932.mp3,brother bhaskar 10 rounds rest of you 5 roundscome on
tulu_spliced_audio/kudla_cafe/kudla_cafe_933.mp3,do we also need to run 5 rounds
tulu_spliced_audio/kudla_cafe/kudla_cafe_934.mp3,why werent you with them last night
tulu_spliced_audio/kudla_cafe/kudla_cafe_935.mp3,he was no i wasnt okay he wasnt
tulu_spliced_audio/kudla_cafe/kudla_cafe_936.mp3,okay
tulu_spliced_audio/kudla_cafe/kudla_cafe_937.mp3,doesnt matter you still get 5 rounds
tulu_spliced_audio/kudla_cafe/kudla_cafe_938.mp3,come on
tulu_spliced_audio/kudla_cafe/kudla_cafe_939.mp3,what are you waiting for
tulu_spliced_audio/kudla_cafe/kudla_cafe_940.mp3,get readygo
tulu_spliced_audio/kudla_cafe/kudla_cafe_941.mp3,me and my big mouth
tulu_spliced_audio/kudla_cafe/kudla_cafe_942.mp3,enough for today lets regroup tomorrow
tulu_spliced_audio/kudla_cafe/kudla_cafe_943.mp3,tomorrow 7 am means sharp 7 am
tulu_spliced_audio/kudla_cafe/kudla_cafe_944.mp3,continue later
tulu_spliced_audio/kudla_cafe/kudla_cafe_945.mp3,someone inform the dead body as well
tulu_spliced_audio/kudla_cafe/kudla_cafe_946.mp3,dead body
tulu_spliced_audio/kudla_cafe/kudla_cafe_947.mp3,bye pooja
tulu_spliced_audio/kudla_cafe/kudla_cafe_948.mp3,admit me in a hospital
tulu_spliced_audio/kudla_cafe/kudla_cafe_949.mp3,govinda govinda
tulu_spliced_audio/kudla_cafe/kudla_cafe_950.mp3,oh my god
tulu_spliced_audio/kudla_cafe/kudla_cafe_951.mp3,daddy
tulu_spliced_audio/kudla_cafe/kudla_cafe_952.mp3,may i ask you something
tulu_spliced_audio/kudla_cafe/kudla_cafe_953.mp3,sure
tulu_spliced_audio/kudla_cafe/kudla_cafe_954.mp3,why did you stop playing thirty years ago
tulu_spliced_audio/kudla_cafe/kudla_cafe_955.mp3,it’s an old story dear leave it
tulu_spliced_audio/kudla_cafe/kudla_cafe_956.mp3,was it because of grandpa
tulu_spliced_audio/kudla_cafe/kudla_cafe_957.mp3,it’s not that simple let it go
tulu_spliced_audio/kudla_cafe/kudla_cafe_958.mp3,he asked you to stop right
tulu_spliced_audio/kudla_cafe/kudla_cafe_959.mp3,he didn’t like it
tulu_spliced_audio/kudla_cafe/kudla_cafe_960.mp3,id lose track of time
tulu_spliced_audio/kudla_cafe/kudla_cafe_961.mp3,chanting kabadi kabadi all day
tulu_spliced_audio/kudla_cafe/kudla_cafe_962.mp3,he didnt appreciate it
tulu_spliced_audio/kudla_cafe/kudla_cafe_963.mp3,but you liked to play right daddy
tulu_spliced_audio/kudla_cafe/kudla_cafe_964.mp3,i loved it very much
tulu_spliced_audio/kudla_cafe/kudla_cafe_965.mp3,id played state level
tulu_spliced_audio/kudla_cafe/kudla_cafe_966.mp3,i wouldve got national level
tulu_spliced_audio/kudla_cafe/kudla_cafe_967.mp3,then why didn’t you play
tulu_spliced_audio/kudla_cafe/kudla_cafe_968.mp3,youre just a little girl who wont understand
tulu_spliced_audio/kudla_cafe/kudla_cafe_969.mp3,then make me understand daddy
tulu_spliced_audio/kudla_cafe/kudla_cafe_970.mp3,but its good i stopped
tulu_spliced_audio/kudla_cafe/kudla_cafe_971.mp3,i met your mother
tulu_spliced_audio/kudla_cafe/kudla_cafe_972.mp3,i married her you were born
tulu_spliced_audio/kudla_cafe/kudla_cafe_973.mp3,i could improve your grandfathers business
tulu_spliced_audio/kudla_cafe/kudla_cafe_974.mp3,look how happy we are now
tulu_spliced_audio/kudla_cafe/kudla_cafe_975.mp3,it was tough when i was your age
tulu_spliced_audio/kudla_cafe/kudla_cafe_976.mp3,but you couldve met mom even if you played
