path	translation	split
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18612131.mp3	one of the things that they told me in the first months was this	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18612132.mp3	Wow, they are so soft	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18612138.mp3	they walked while talking, and expected their managers to do so	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18612144.mp3	They tied up the king facing the statue of their goddess	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19371145.mp3	I couldn’t open the attachment this morning.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19371147.mp3	How much are the tickets?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19371148.mp3	He’s unconscious.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19371149.mp3	I’m on a supermarket management internship.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18559305.mp3	Can a man do such a thing?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18559306.mp3	Do not be worry, I have my senses, I will not leave it.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18559307.mp3	You went to help. Why should he not like this?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18559308.mp3	I need your help	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18262641.mp3	He had you throughout the night	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18262642.mp3	Aha, this is an acute situation	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18262644.mp3	We have the capacity to also have translation at a time for the youth.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18262645.mp3	Rachel, may I talk to you for a moment outside?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562387.mp3	this side goes right, that side goes left	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562388.mp3	When you grow up, I want you to be like this pencil.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562389.mp3	Are you ready for bodybuilding?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562391.mp3	The National Tourism Association revokes Ali's membership	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18214705.mp3	Anyway, when you lose it,	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18214706.mp3	Amina is opening the door. Fahima is coming in.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18214707.mp3	Introduce Mr. Mouse. Mouse. The dirty mouse.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18214708.mp3	You are kidding with me	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19585922.mp3	Many happy returns!	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19585923.mp3	Where can I buy that?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19585924.mp3	Do you have one similar to this?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19585925.mp3	I want to have this area’s walking map.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18576941.mp3	The other mother-in-law's friend: Whatever we say to do you say I can't do, what a bride you are	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18576942.mp3	My grandmother’s child.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18576943.mp3	The last semester ended and we had a full day roaming with Mohsen in Tehran	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18576944.mp3	In other words being polite is not just to motivate others.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613607.mp3	What lonely, silent days; days that I’m having.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613610.mp3	Hey, wait a minute. It’s not about what you think it is. It’s about something completely different.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613611.mp3	I can not go shopping anymore.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613613.mp3	Apple is working on it	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19221443.mp3	You are Mrs. Muhammadi?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19221456.mp3	Have you ever heard about Phoenix?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19221458.mp3	Am i going to grow?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19221460.mp3	Therefor in most of the meetings he was sitting next to me to be my technological translator.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208787.mp3	How could you tell him?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208789.mp3	hey, this lady has an interesting idea, let’s listen	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208791.mp3	Happy Hanoka, Monika	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208793.mp3	What about you?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18616468.mp3	Let’s take it down the stairs	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18616469.mp3	However, tickets for the zoo?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18616470.mp3	I mean, I love you Ms.Ghodsi.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18616472.mp3	I was using a bit in school.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212693.mp3	He said you are free to smoke wherever you want from now on	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212694.mp3	I want to show you something	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212696.mp3	If we raise our capabilities by 30 percent to fulfill our commitment	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212697.mp3	more looked like a big rat	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554642.mp3	Al: Three manto (cheese) with a single finger/ring and a voyage in boat.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554643.mp3	Maybe it’s time to retire the term “science-oriented employees	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554645.mp3	An original Japanese TV with remote control	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554646.mp3	We are father and son. I help you.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224168.mp3	Maybe you’ve never been faced with violence, prejudice, or discrimination.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224169.mp3	You can put some money	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224171.mp3	Look, take a breath first.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19224172.mp3	And we want to have big dreams	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18620916.mp3	In need of a job and looking for a livelihood.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18620958.mp3	And you want the same	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18620963.mp3	I just don't know how to go to Heaven Fall	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18620964.mp3	Well it is good because they really don't mean to solve any problem.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621141.mp3	On the sad date.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621142.mp3	We, the oldest laborers spent decades to learn it.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621143.mp3	One hundred thousand points of information with the entire world.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18621145.mp3	Don’t trouble yourself, Ms. Munes. Believe me, we won’t be eating anything.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18615230.mp3	Saman Quddus kissed the ball before sending the ball and sent it	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18615231.mp3	All my troops gathered from all over the world.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18615232.mp3	I answer: All that whatever I could!	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18615233.mp3	And if we don't buy these cars, who wants to buy a car from them? Maybe #Saddam's_wife's_brother	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19213724.mp3	Hassan, go. Go find your children	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19213725.mp3	is being addressed in the empty space of competition	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19213728.mp3	It is not a big deal just a measurement I am in their mother’s place.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19213730.mp3	Business is basically H-to-H: human to human	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19230707.mp3	they can't talk and say what happened to them Like us, they are very oppressed and defenseless.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19230708.mp3	Perhaps he will sum up his story in a few words and I'll get rid of it.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19230709.mp3	He's cooking, worth to eat	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19230711.mp3	always goes to SofreKhoone	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18563807.mp3	Everything would be great if I could reduce my dependence on my husband	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18563809.mp3	Branco says he’ll grow a mustache if they win Asian championship.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18563810.mp3	At that moment, you pray, "Oh my God, please get this bear out of here	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18563811.mp3	Modern work environments that betrayed our current trade agreements.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18569345.mp3	I hope the bitter things of last year don't happen again and be a good fall for me	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18569346.mp3	Those who were considered respectful were twice more likely to	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18569348.mp3	The man said: it is not important that I earned today.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18569349.mp3	Oak trees have shadow.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208558.mp3	And he's licking his hand	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208559.mp3	I also wanted from God and accepted and it was a good chance to spend time until the game.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208560.mp3	[TO REMOVE]	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208561.mp3	A waitress who got naked	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19211506.mp3	I want for the last time	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19211507.mp3	The number of non-white foreign students.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19211508.mp3	until now we had already lost a lot of time	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19211509.mp3	there were no feelings between you two	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19230914.mp3	That means to be with them all along the mission	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19230915.mp3	And here I can come	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19230916.mp3	You’re quite a handyman.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19230918.mp3	I don't want my eyes anymore. I don't want to see anymore!	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18566293.mp3	Don't give any of us a delicious food	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18566294.mp3	We see ourselves the influence of book reading.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18566295.mp3	That woman to some extent is naked	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18566297.mp3	I want to go and have dinner.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18567290.mp3	Its purpose was in American society that	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18567292.mp3	You can have solid remarks	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18567293.mp3	With genU they’re leading us toward future.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18567294.mp3	Ahan, now this is something,	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208192.mp3	You got really confused	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208193.mp3	With the help of a coach and some funding, they developed an app which helps their community	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208197.mp3	Dear Father, you too?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19208201.mp3	All the administrative salaries you get are for that.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18551690.mp3	Fahime! that is not nice! we came for Cheshm Roshani	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18551691.mp3	if in any case we lose each other	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18551693.mp3	But they gave in at the last moments.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18551694.mp3	We saw they were gathering	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18626548.mp3	My mother responsible for purchasing	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18626549.mp3	We used to go eat ice cream after the meetings.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18626550.mp3	How I know that why it is right. But I am going to kill this dirty creature.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18626551.mp3	The richest person in the world is now the creator of the Amazon website	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18282530.mp3	We will never reach that place any time.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18282532.mp3	they get a loan from the bank, pay the car company in cash and pay the installment	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18282537.mp3	because we have agreed with collection and use of our information in an incredible scale	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18282538.mp3	At a time a package is a package.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18569982.mp3	Yeah, come down from his roof	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18569983.mp3	Also the passengers aboard the train nodded in agreement.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18569985.mp3	I wanna describe different types of car sales in developed countries for those who might not be familiar with.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18569986.mp3	The owner of mill put it beside other sacks so to grind it on its turn.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220319.mp3	until then never ever any boy had showed affection to me and proposed me before. I didn’t know what to do	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220321.mp3	I left a note for you.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220322.mp3	the most successful companies today and in the future will learn the way to create a strong mixture from these two	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19220323.mp3	There men have very clean eyes because it is a routine for them to watch.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19209803.mp3	What the fuck did you do?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19209805.mp3	The link of this fact extends to the workplace.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19209806.mp3	Are you not committing mistake?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19209808.mp3	Close and intimate and	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19431151.mp3	How do you eat that?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19431152.mp3	I’d rather travel by bus.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19431153.mp3	Do you need anything else?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19431154.mp3	I’ve never been to any university.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19227677.mp3	I don’t drink coffee, thanks.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19227678.mp3	there is no tigers in south America	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19227680.mp3	So you’re working here.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19227681.mp3	We’ll do so behind a mask.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212927.mp3	being really polite means we do small things	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212928.mp3	A sparrow hastily and with all of its power approached the fire and returned!	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212930.mp3	It’s time to take off bras.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212931.mp3	Do you know what I just realized?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18650352.mp3	Why that part of the chain?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18650354.mp3	We had this experience.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18650355.mp3	my God! Are you healthy?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18650356.mp3	Are you here to save Hasan?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19223993.mp3	In which we connect the students in marginal urban areas and difficult-to-reach places.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19223994.mp3	I put the pen on the paper, I wanted him to know that I am in hurry.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19223996.mp3	so what do you want to do?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19223997.mp3	Provincialism, social impact, change of behavior.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19209241.mp3	What else did you rent?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19209242.mp3	Camelia is her favorite flower.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19209243.mp3	Not right, not right!	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19209245.mp3	Don't just sit there watching me	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19583969.mp3	It’s punctured.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19583970.mp3	We can fix it while you’re waiting.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19583971.mp3	Do you need a garage?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19583972.mp3	Please stay in your seat.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212142.mp3	Seriously, you’re looking for a carriage?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212143.mp3	Call Ritchell mom	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212144.mp3	And you forget the nylon	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212145.mp3	You stabbed me in the back.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562077.mp3	I don’t know myself what I’m doing.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562078.mp3	I talked to Monica.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562079.mp3	Saeed, do not tease him.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562081.mp3	My name is Monica Geller	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18614736.mp3	He came forward saying don't be tired	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18614737.mp3	Not just for themselves but for everyone around them	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18614738.mp3	The well known Iman?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18614740.mp3	Mr. Mohammadi, I'll find it	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613261.mp3	A bear won’t go straight along that way, but it bypasses the tent.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613262.mp3	But our pride encompass the whole universe, and we consider us as the only intelligent being	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613264.mp3	That boy, who had no children for years and his family was praying for him.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613267.mp3	When you save one person , you lose two	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18559905.mp3	The security asked me if I always smoke in the yard? I said yes	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18559906.mp3	She hugged me, and then we said good night and went to bed.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18559907.mp3	the investigations show that	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18559909.mp3	like aggression and violence	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562490.mp3	Which bully you?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562492.mp3	Today’s brides who dance in a Bandari fashion at their weddings.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562493.mp3	I found Asef	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562494.mp3	I say you should sleep a bit	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19231187.mp3	The boy told her that if the girls are going to rock climbing?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19231188.mp3	Where we have a high chance of human well-being and prosperity and equality	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19231189.mp3	They said: Shame on you! The blood of a loser don’t save anybody's life	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19231190.mp3	Now, some may argue that the changes and values have been created by them, would be short lived in essence.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19222981.mp3	Very good for”hot”” I’m good	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19222982.mp3	no the issue is not insult	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19222983.mp3	Let's go watch a music show	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19222984.mp3	Sometimes parents can no longer afford their expenses.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212701.mp3	Oh dudes he is Charlie.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212703.mp3	Books of Mr. Mahmood, husband of Amina.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212705.mp3	You have two different styles.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19212706.mp3	We need to be aware of uninvited guests and those who are running away from rain.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19215787.mp3	I don’t wanna see it any more!	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19215788.mp3	Look well, you know why we can't do the right things?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19215790.mp3	And you are sitting there while your mouth is full of chips.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19215791.mp3	It was nice to talk to you	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562143.mp3	many of them were cursing Shah for not ordering to open the road	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562144.mp3	to never say this	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562145.mp3	There is a program in Vietnam in which they help young entrepreneurs get to know their society’s demands.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18562146.mp3	We had bought Foods also , only Pofak was missing which we went to by with Mum	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613592.mp3	And if your wife is that cat?	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613593.mp3	To prove that he didn't lie.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613595.mp3	Restaurant and he goes to work	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18613596.mp3	She didn't want to have child	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19521136.mp3	Can we stop here for a bathroom break?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19521137.mp3	It’s somewhat more expensive than what I expected to pay.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19521138.mp3	I want to report a car accident.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19521139.mp3	Do you see anyone?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18612501.mp3	Who are you going to be?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18612506.mp3	I can not go shopping anymore.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18612509.mp3	oh that is not good at all	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18612511.mp3	They are especially worried about their future	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18635208.mp3	In the evenings we have been played cards together	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18635209.mp3	They had a connection, or they had a connection together.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18635211.mp3	My plan was to learn in the public and to coach secretly.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18635212.mp3	I do the same.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19160438.mp3	they is the owner of everything	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19160440.mp3	Where is the food? I want my food.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19160441.mp3	Anyway, they’d released him first before holding him for a short time on the border. But he was free to go after all.	test_covost
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19160442.mp3	The oil sprinkled everywhere, the fridge, his clothes, all of my body and courtyard of kitchen got dirty with oil.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554518.mp3	For instance, the first presentation that I had given at the company.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554519.mp3	they never mind it because of me	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554520.mp3	(Laughing) hoped to find some money.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18554521.mp3	And my bell also sounds	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18222877.mp3	evidences are untouched and worth like gold	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18222879.mp3	I was shrieking	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18222883.mp3	Young people do not want to be on the farm or in rural areas.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_18222886.mp3	What was the problem in all these years.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19215060.mp3	Lose it. You killed him. That's the wrong thing he did.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19215061.mp3	She liked this chocolate so much	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19215062.mp3	My hero is the zeal of my favorite team players	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19215063.mp3	Can you make the case more simple?	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19315049.mp3	It’s six twenty-five	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19315050.mp3	Me, too.	test
/home/n8rob/anlp11711_proj/persian_data/package/common_voice_fa_19315051.mp3	I have a horrible feeling.	test
