path	translation	split
common_voice_ta_19093476.mp3	equal wealth democracy	train
common_voice_ta_19093478.mp3	Is our motherland a marketplace? A lakh people	train
common_voice_ta_19093479.mp3	Is giving things unnecessarily to monastery an act of love?	train
common_voice_ta_19093480.mp3	Understand that you can receive thousand rupees as award!	train
common_voice_ta_19093481.mp3	the mind fatigued - our	train
common_voice_ta_19093482.mp3	For a person, education is imperishable wealth; everything else is not great wealth.	train
common_voice_ta_19093483.mp3	he reclined on an easy-chair.	train
common_voice_ta_19093484.mp3	the flood of tears - that	train
common_voice_ta_19093485.mp3	showed ... to eat wood-apple attentively	train
common_voice_ta_19093486.mp3	those who say that the caste-wise is the way	train
common_voice_ta_19093487.mp3	when poor people are killed, those in front who watch	train
common_voice_ta_19093488.mp3	according to your deliberation ... what! what!	train
common_voice_ta_19093490.mp3	receiving it, Velan started reading:	train
common_voice_ta_19093492.mp3	isn’t there today; but will spring tomorrow.	train
common_voice_ta_19093493.mp3	go up! go up! go up! you go up!	train
common_voice_ta_19093494.mp3	Amudhavalli was listening to them all!	train
common_voice_ta_19093495.mp3	that young girl with all these is the one	train
common_voice_ta_19093497.mp3	the female squirrel moves with celerity!	train
common_voice_ta_19093498.mp3	A place without closeness and separation!	train
common_voice_ta_19093499.mp3	drive to a place without wolves!	train
common_voice_ta_19093500.mp3	hamlet, field with raised ridge, river	train
common_voice_ta_19093501.mp3	all the pleasure became painful.	train
common_voice_ta_19093502.mp3	We will make all school campuses temples. Our	train
common_voice_ta_19093503.mp3	will annihilate affliction and become lofty in life!	train
common_voice_ta_19093504.mp3	Those who punish the people who harmed them can be happy for only a day; Those who are patient will be known till the end of the world.	train
common_voice_ta_19093505.mp3	remembered that it was a film only when the story ended!	train
common_voice_ta_19093506.mp3	child brought up by showering	train
common_voice_ta_19093507.mp3	what keeps ... going? a good power	train
common_voice_ta_19093508.mp3	using bitter words she gives a reply:	train
common_voice_ta_19093509.mp3	Control your heart, body, and soul.	train
common_voice_ta_19093510.mp3	punishing me is appropriate but	train
common_voice_ta_19093511.mp3	The throne for friendship is the condition of helping a friend whenever possible unwaveringly.	train
common_voice_ta_19093512.mp3	after listening the interest in herbs has increased,” she said.	train
common_voice_ta_19093513.mp3	gather ..., fall down, and ask for the moon.	train
common_voice_ta_19093514.mp3	after the king ...this pure country	train
common_voice_ta_19093515.mp3	took some and ... in front of the child’s face	train
common_voice_ta_19093516.mp3	the older one had died even earlier	train
common_voice_ta_19093517.mp3	the wife asked ...to give coffee in a vessel	train
common_voice_ta_19093518.mp3	“Let the sorcerer come,” she said.	train
common_voice_ta_19093519.mp3	Let them not be troubled because of me anymore;	train
common_voice_ta_19093520.mp3	Kuppan said because of the rising love.	train
common_voice_ta_19093521.mp3	leaped over the sky! The strong darkness disappeared!	train
common_voice_ta_19093522.mp3	that you will not attend the wedding	train
common_voice_ta_19093523.mp3	eliminate the darkness that is the philosophy of individualism	train
common_voice_ta_19093524.mp3	insult, with greatness lost	train
common_voice_ta_19093525.mp3	just as the man who finds ... - the woman too	train
common_voice_ta_19093526.mp3	tears flooded their eyes!	train
common_voice_ta_19093527.mp3	though divine nectar is available - in front	train
common_voice_ta_19093528.mp3	my hand was about to thrash	train
common_voice_ta_19093529.mp3	blinding the people, all their land	train
common_voice_ta_19093530.mp3	when ... thought differently	train
common_voice_ta_19093531.mp3	go below ...! Stoop and seize the floor with the mouth	train
common_voice_ta_19093532.mp3	left because of unquenched lust	train
common_voice_ta_19093534.mp3	chopping the head is a ...for the king to pass time	train
common_voice_ta_19093536.mp3	Tamil is called honey! ...delightful	train
common_voice_ta_19093537.mp3	will it not fly up as a stone that has been hurled	train
common_voice_ta_19093538.mp3	You shine in my heart! Like gold, flower	train
common_voice_ta_19093539.mp3	when the eyes met in the private room	train
common_voice_ta_19093540.mp3	to find out ... near the residence of virgin princesses	train
common_voice_ta_19093541.mp3	that ‘Tamil is his breath	train
common_voice_ta_19093542.mp3	invoking god for everything	train
common_voice_ta_19093543.mp3	is on ...,’ he said. Hearing this, Vanji	train
common_voice_ta_19093544.mp3	Observe a fast.	train
common_voice_ta_19093545.mp3	the trove that horripilates when the South wind browses	train
common_voice_ta_19093546.mp3	wrestling, archery, and sword wars	train
common_voice_ta_19093547.mp3	is this a job	train
common_voice_ta_19093548.mp3	The dog’s screaming, the cow’s bleating	train
common_voice_ta_19093549.mp3	form a sea-like army ... very	train
common_voice_ta_19093550.mp3	had lived in the forest - later	train
common_voice_ta_19093551.mp3	will fall on the land as a rain of flowers!	train
common_voice_ta_19093552.mp3	she keeps talking.	train
common_voice_ta_19093553.mp3	witchcraft, sorcery - and	train
common_voice_ta_19093554.mp3	can write whatever you want	train
common_voice_ta_19093555.mp3	the formed garden and budding flower families	train
common_voice_ta_19093556.mp3	are as rats, rabbits	train
common_voice_ta_19093557.mp3	after pulling and hurling - other	train
common_voice_ta_19093558.mp3	murderer ran for his life!	train
common_voice_ta_19093559.mp3	soon many secrets will be revealed! - that	train
common_voice_ta_19093560.mp3	“the pupil of my eye! ...I with hunger ...divine nectar	train
common_voice_ta_19093561.mp3	flower garden with ... - Ugh	train
common_voice_ta_19093562.mp3	the ash formed ... - then	train
common_voice_ta_19093563.mp3	the people of the great country in which countless men including Arjuna lived	train
common_voice_ta_19093564.mp3	He wept like a dumb person, expecting his uncle.	train
common_voice_ta_19093565.mp3	later another day that lady ...all her body	train
common_voice_ta_19093566.mp3	for words sweet as sugarcane, the woman who speaks sweet words ... - poison nut	train
common_voice_ta_19093567.mp3	will you sleep on the mat ...	train
common_voice_ta_19093568.mp3	the great manliness of not looking at other women	train
common_voice_ta_19093569.mp3	saw many crabs on the canal bank	train
common_voice_ta_19093570.mp3	this miring mud and unsurmountable depth	train
common_voice_ta_19093571.mp3	do not focus on that sound”	train
common_voice_ta_19093572.mp3	only that this world is for people who work!	train
common_voice_ta_19093573.mp3	saw; saw and laughed loudly.	train
common_voice_ta_19093574.mp3	he laughed with a tingling sound.	train
common_voice_ta_19093575.mp3	asked ... only one? and wore it	train
common_voice_ta_19093576.mp3	mid-day	train
common_voice_ta_19093577.mp3	call ...poets who had completely researched - they	train
common_voice_ta_19093578.mp3	all wealth and rights are for countrymen	train
common_voice_ta_19093579.mp3	because ...had been grabbing and devouring	train
common_voice_ta_19093580.mp3	in the court of rationality	train
common_voice_ta_19093581.mp3	roving black ... in the tender face	train
common_voice_ta_19093582.mp3	listening and glancing	train
common_voice_ta_19093583.mp3	waking up because of dreams and closing eyes heavy with sleep	train
common_voice_ta_19093584.mp3	it will lift calves between its legs - and	train
common_voice_ta_19093585.mp3	by making the work known by one as the work of the townsfolk	train
common_voice_ta_19093586.mp3	the principle of giving anyone and not taking	train
common_voice_ta_19093587.mp3	I’m good, thanks!	train
common_voice_ta_19093588.mp3	at exactly one o’clock, the husband	train
common_voice_ta_19093589.mp3	though unable to exchange a kiss	train
common_voice_ta_19093590.mp3	carrying out dishonest temple business, my friend - this	train
common_voice_ta_19093591.mp3	The learning from education acquired by a person in one birth will safeguard him during seven births.	train
common_voice_ta_19093592.mp3	will I bear ... being blamed by the town?	train
common_voice_ta_19093593.mp3	One family! One god!	train
common_voice_ta_19093594.mp3	the patient who lay down and was weary	train
common_voice_ta_19093595.mp3	pleasure of beauty in my heart - ...came	train
common_voice_ta_19093596.mp3	because the person was prevented from dying - there	train
common_voice_ta_19093597.mp3	Alas! she is dying! Save her!	train
common_voice_ta_19093598.mp3	neck stretched inside the door!	train
common_voice_ta_19093599.mp3	What makes us human beings?	train
common_voice_ta_19093600.mp3	who preached? Let’s find this, come!	train
common_voice_ta_19093601.mp3	flower and buzzing bee, and shoot	train
common_voice_ta_19093602.mp3	Do not tell lies knowingly.	train
common_voice_ta_19093603.mp3	a herb, which facilitates vision, that was in the hand	train
common_voice_ta_19093604.mp3	Today my health is not good.	train
common_voice_ta_19093605.mp3	What do we know?	train
common_voice_ta_19093606.mp3	Sangili who walked said good and returned	train
common_voice_ta_19093607.mp3	You have been born to tarnish the family’s reputation	train
common_voice_ta_19093608.mp3	has ... worn? Has beauty blossomed? That	train
common_voice_ta_19093609.mp3	“Keep what you took and run away	train
common_voice_ta_19093610.mp3	before you order punishment for me committing a crime	train
common_voice_ta_19093611.mp3	unwavering trust in people’s toil	train
common_voice_ta_19093612.mp3	Kuppan saw the lovely girl	train
common_voice_ta_19093613.mp3	spurred by the flood of desire like a river’s flood	train
common_voice_ta_19093614.mp3	We can win over the people who commit excesses because of pride through our patience.	train
common_voice_ta_19093615.mp3	the parent’s boss - opposite	train
common_voice_ta_19093616.mp3	Though in this world, those who listen to words of wisdom which is the food of the ear are equal to gods who are offered the food of sacrifices.	train
common_voice_ta_19093617.mp3	the forest, field, and dark cloud came	train
common_voice_ta_19093618.mp3	resembled a pile of emeralds;	train
common_voice_ta_19093619.mp3	was ...what to do for food?”	train
common_voice_ta_19093620.mp3	the trust you place will enrich your life	train
common_voice_ta_19093621.mp3	When he was speaking thus, Kannan came in front.	train
common_voice_ta_19093622.mp3	is crying loudly and is uncontrollable	train
common_voice_ta_19093623.mp3	Climb! On the mountain that pushes the sky	train
common_voice_ta_19093624.mp3	Do not associate with (snake-like) cruel people.	train
common_voice_ta_19093625.mp3	“the herb will have a beneficial effect,” she said!	train
common_voice_ta_19093626.mp3	Let the one who shrinks like tortoise too learn.	train
common_voice_ta_19093627.mp3	Here thefts happen often	train
common_voice_ta_19093628.mp3	came to show the greatness of human strength	train
common_voice_ta_19093629.mp3	...another young man	train
common_voice_ta_19093630.mp3	...have no strength to get up and walk	train
common_voice_ta_19093631.mp3	The older boy with the torn lip pulled him closer.	train
common_voice_ta_19093632.mp3	even though it had blossomed on the door step.”	train
common_voice_ta_19093633.mp3	We will construct a bridge to Sri Lanka.	train
common_voice_ta_19093634.mp3	happiness is only in a kind heart like that of a mother! There	train
common_voice_ta_19093635.mp3	Make him roam in the forest! Do not educate him!	train
common_voice_ta_19093636.mp3	entered the inner room noiselessly.	train
common_voice_ta_19093637.mp3	the thief leaving the street	train
common_voice_ta_19093638.mp3	I say this vowing on the excessive love!	train
common_voice_ta_19093639.mp3	To say how to do something is easy for any one; but doing what has been said is difficult.	train
common_voice_ta_19093640.mp3	how great are the trees with strong branches! - ...good	train
common_voice_ta_19093641.mp3	I have registered	train
common_voice_ta_19093642.mp3	tying and blinding the society, for themselves to eat	train
common_voice_ta_19093643.mp3	What is the hurdle, nothing;	train
common_voice_ta_19093644.mp3	He kept it in Sri Lanka! We cannot escape in Sri Lanka!	train
common_voice_ta_19093645.mp3	This problem is because of dyspepsia!	train
common_voice_ta_19093646.mp3	Felicitations! Congratulations!	train
common_voice_ta_19093647.mp3	this world that bears ...and where fights are occurring	train
common_voice_ta_19093648.mp3	men’s love and ...of womenfolk	train
common_voice_ta_19093649.mp3	saying, ...There is nothing in this to boggle the mind”	train
common_voice_ta_19093650.mp3	“my relatives and others will see - My	train
common_voice_ta_19093651.mp3	the king is immersed in wine!	train
common_voice_ta_19093652.mp3	without considering time and space, great	train
common_voice_ta_19093653.mp3	How many thousands of sorrows they have!	train
common_voice_ta_19093654.mp3	going out of the house	train
common_voice_ta_19093655.mp3	will open, won’t she? She never opened.	train
common_voice_ta_19093656.mp3	clutching the cloth, she came to the ghat! - Kuppan	train
common_voice_ta_19093657.mp3	because of the fault of not working in partnerships, till date	train
common_voice_ta_19093658.mp3	cool tender coconut-water given by	train
common_voice_ta_19093659.mp3	just for the blunder of you talking - appropriate	train
common_voice_ta_19093660.mp3	they disobeyed Jesus’s commandments, my friend!	train
common_voice_ta_19093661.mp3	servant maids ... the remaining food	train
common_voice_ta_19093662.mp3	Uttering harsh words when good words exist is like wishing for unripe fruits when fruits are available.	train
common_voice_ta_19093663.mp3	sang a song first - that	train
common_voice_ta_19093664.mp3	the Bhagavata adorning the thick thiruman ...the rupee	train
common_voice_ta_19093665.mp3	joined ...male handsomeness	train
common_voice_ta_19093666.mp3	Oh! she cried! “People in love	train
common_voice_ta_19093667.mp3	like the anril bird that has lost its female, if the wife dies	train
common_voice_ta_19093668.mp3	to console the dying man ...said various things.	train
common_voice_ta_19093669.mp3	the seven seas are her form! - There	train
common_voice_ta_19093670.mp3	so quickly ...them	train
common_voice_ta_19093671.mp3	When I thought, in front of my eyes	train
common_voice_ta_19093672.mp3	said that two teeth were missing.	train
common_voice_ta_19093673.mp3	He moved his leg to a place;	train
common_voice_ta_19093674.mp3	A person who does not change his good conduct and stays humble appears to be taller than mountain.	train
common_voice_ta_19093675.mp3	after some time	train
common_voice_ta_19093676.mp3	People with discipline will attain greatness; those with indiscipline will attain disgrace.	train
common_voice_ta_19093677.mp3	without removing the proliferating poverty, for this earth	train
common_voice_ta_19093678.mp3	Who wrote Tirukkural?	train
common_voice_ta_19093679.mp3	a very long pole - its	train
common_voice_ta_19093680.mp3	What was way of the good Jesus? my friend - the world	train
common_voice_ta_19093682.mp3	Like this they boiled until night!	train
common_voice_ta_19093683.mp3	Expand your knowledge! Perfect it!	train
common_voice_ta_19093684.mp3	Tamil is the medicine that cured our fatigue!	train
common_voice_ta_19093685.mp3	Acting at the right time is the cord that binds one to wealth.	train
common_voice_ta_19093686.mp3	when the wind blew over the lotus in the clear river	train
common_voice_ta_19093687.mp3	the drum does not sound anywhere!	train
common_voice_ta_19093688.mp3	The epicenter of the storm is vacuum.	train
common_voice_ta_19093689.mp3	“...the dumpling and pudding that were bought	train
common_voice_ta_19093691.mp3	cried that ...novel	train
common_voice_ta_19093692.mp3	to open the door to love, close the way to pregnancy	train
common_voice_ta_19093693.mp3	the older boy ...the pudding and dumpling	train
common_voice_ta_19093694.mp3	Let us wander on the silver snowy mountains - ho!	train
common_voice_ta_19093696.mp3	Oh delightful milk froth! cool lamp!	train
common_voice_ta_19093697.mp3	the sound of several reigning kings approaching!	train
common_voice_ta_19093698.mp3	To go to sleep with anxiety is to sleep with the burden on your back.	train
common_voice_ta_19093699.mp3	Let the good great people live acquiring their rights!	train
common_voice_ta_19093700.mp3	the idle people who say sweat, work	train
common_voice_ta_19093701.mp3	It is a lustrous repository of nine gems!	train
common_voice_ta_19093702.mp3	Digging mines, .. like gold	train
common_voice_ta_19093703.mp3	Oh Sundaran! My loving king! ... you	train
common_voice_ta_19093704.mp3	The largest satellite in the solar system is Jupiter’s satellite Ganymede.	train
common_voice_ta_19093705.mp3	she said. Sundaran said, “... my heart - you thief!	train
common_voice_ta_19093706.mp3	the taste accrued in sugar syrup	train
common_voice_ta_19093707.mp3	with milk-like words do not make me pant and kill me!	train
common_voice_ta_19093709.mp3	when the poor degraded ... they glorified the rich, my friend	train
common_voice_ta_19093710.mp3	did ... not create ...feeling in you?	train
common_voice_ta_19093711.mp3	Is the religious mark as good as the scar obtained in war?	train
common_voice_ta_19093712.mp3	The officer with the turban replied;	train
common_voice_ta_19093713.mp3	Hey! Why didn’t you go to school today?	train
common_voice_ta_19093714.mp3	excessive sadness - moderate	train
common_voice_ta_19093715.mp3	brought it here and kept in its original place	train
common_voice_ta_19093716.mp3	the painful story of Ramayana	train
common_voice_ta_19093717.mp3	because of constructing the monasteries - brother!	train
common_voice_ta_19093718.mp3	earlier by extending your hand, ...this lonely girl	train
common_voice_ta_19093719.mp3	Happy Pongal day wishes	train
common_voice_ta_19093720.mp3	devotees are here, devotion disappeared, my friend - that	train
common_voice_ta_19093721.mp3	...the working condition	train
common_voice_ta_19093722.mp3	he stretched his head outside the house	train
common_voice_ta_19093723.mp3	hearing him clearing the throat, the wife came and ...latch	train
common_voice_ta_19093724.mp3	are controlling	train
common_voice_ta_19093725.mp3	do not find fault with the sword that came to kill you!	train
common_voice_ta_19093726.mp3	all of them were startled whether ...was over	train
common_voice_ta_19093727.mp3	ran very fast ... fell in the well in the backyard	train
